Capacity_14,R5_AGI_OP_14,R5_AGI_AMP_14,R5_VACCUM_PRESSURE_14,R5_IN_LEVEL_14,R5_OUT_LEVEL_14,R5_IN_TEMP_14,R5_OUT_TEMP_14,R5_DELETA_TEMP_14,CPF_IN_PRESSURE_14,CPF_OUT_PRESSURE_14,R5_DELETA_PRESSURE_14,R5_IV_14,Capacity_15,R5_AGI_OP_15,R5_AGI_AMP_15,R5_VACCUM_PRESSURE_15,R5_IN_LEVEL_15,R5_OUT_LEVEL_15,R5_IN_TEMP_15,R5_OUT_TEMP_15,R5_DELETA_TEMP_15,CPF_IN_PRESSURE_15,CPF_OUT_PRESSURE_15,R5_DELETA_PRESSURE_15,R5_IV_15,z_Capacity_SUM,z_Capacity_DIFF,R1_TEMP,R1_HEATING_TEMP,R1_LEVEL,R1_PRESSURE,R1_REFLUX_RATIO,R2_TEMP,R2_LEVEL,R2_REFLUX_RATIO,SB_PPM,COA_PPM,R4_LEVEL,R4_TEMP,R4_AGI_OP,R4_PRESSURE,R4_AGI_AMP,R2_TEMP_OP,TI02_16_PV,EG_DROP,EG_DROP_SP,EG_DROP_OP,DEG_FLOW,DEG_FLOW_SP,DEG_FLOW_OP,FIC143_01_PV,FIC143_01_SP,FIC143_01_OP,TPA_DROP,IPA_FLOW,PASTE_AGI_AMP,DI_02_15_PV,MR_RATIO,PASTE_LEVEL,PASTE_LEVEL_SP,PASTE_LEVEL_OP,SIC_2202A_PV,SIC_2202B_PV,FRC02_15_PV,FRC02_15_SP,FRC02_15_OP,PA_PPM,FIC01_15_RATIO,LIC11_37_PV,LIC11_37_SP,LIC11_37_OP,TI11_38_PV,LRC04_06P_SP,LRC04_06P_OP,LRC04_06P_PV,TRC04_38_SP,TRC04_38_OP,TRC04_03_SP,TRC04_03_OP,FRC04_01_PV,FRC04_01_SP,FRC04_01_OP,PRC04_10H_SP,PRC04_10H_OP,TR04_02_PV,TI04_04_PV,SIC2306_PV,JR2306_PV,PI04_34_PV,PI04_36_PV,TI23_12_PV,TRC04_45_PV,TRC04_45_SP,TRC04_45_OP,LRC04_24P_SP,LRC04_24P_OP,LRC04_24P_PV,TRC04_22_SP,FRC04_20_PV,FRC04_20_SP,FRC04_20_OP,PR04_26_PV,SIC2307_PV,JR2307_PV,LRC05_12_PV,LRC05_12_SP,LRC05_12_OP,TRC05_30_PV,TRC05_30_SP,TRC05_30_OP,TRC05_26_PV,TRC05_26_SP,TRC05_26_OP,FRC05_14_PV,FRC05_14_SP,FRC05_14_OP,TI05_27_PV,TR05_13_PV,TI05_17_PV,TI05_09_PV,LRC06_05P_PV,LRC06_05P_SP,LRC06_05P_OP,LRC06_05_PV,PRC06_03A_PV,TRC06_06_PV,TRC06_06_SP,TRC06_06_OP,LRC06_13_SP,LRC06_13_OP,T1_PASTE_TIME,T2_R1_TIME,MR,9-1115,9-1109A,9-1109B,9-1112P,R2COOH,R4COOH,R5PCOOH_14,R5PIV_14,ColorL_14,ColorA_14,ColorB_14,9-1112F,R5PCOOH_15,R5PIV_15,ColorL_15,ColorA_15,ColorB_15,Z_R1_LEVEL_MW,Z_R1_LEVEL_RT,Z_PASTE_LEVEL_MW,Z_PASTE_LEVEL_RT,R1COOH
275.0,87.8,90.52219617,1.148163523,4.1897824,4.099144558,278.9612732,282.3108826,3.349609375,54.82961551,14.700118400000001,40.12405787,0.5539168879999999,275.0,92.5,89.21440749,1.326764863,2.247381149,4.558977596,278.2695007,281.9980774,3.72857666,55.7111838,39.38667971,16.0,0.556179082,550.0,23.766582998951417,264.8215637,325.86013080000004,74.58251938,0.859278025,4.2,265.8214618,57.701112300000005,4.0,190.0,75.0,40.08300217,283.986969,78.3,8.015110884,35.63869921,40.64301882,65.45574951,7480.762766,7499.123334999999,42.2511879,94.09208494,94.36647838,72.15693441,30.22478281,30.01019773,27.65960843,15216.7923,349.0535724,43.04623678,1.3891273880000001,1.29,64.55701972,65.0,50.914987599999996,41.9016382,41.91489129,28935.17483,28944.0,41.93038673,50.0,1.33,49.795663399999995,50.0,27.13434359,76.97109985,74.0,78.7733408831124,74.45968702465291,321.8178975153492,57.3803658364301,263.533922196805,91.94657932341373,6299.0296159444515,6294.18313939946,30.963307404565047,0.8799999999999998,51.06046546692888,262.7989885231378,284.1121078850925,55.27081036760318,60.55479506340623,0.7024224868777155,2.5290956816627705,328.332091489765,299.99512785826767,300.0,41.327559021838475,58.00000000000001,50.84887489151532,57.766078864929845,265.5,313.54402103863646,314.7380481959974,28.82679559350251,125.6980480935124,66.39011147238732,21.236275295342406,81.29997776184229,80.0,36.26405192304401,270.10983645717494,270.0,31.967332180252352,102.02021726993179,102.0,43.02048351519739,4.301906914726764,4.302084971962137,39.28273992426199,62.710375440612246,177.51585953986452,33.36840903231611,172.21899499614915,20.18618630485264,20.0,54.157460670303315,12.352665183756088,130.01469378779464,276.5012644576738,276.5,52.15819084705161,40.0,60.18324775234942,112.2274676263624,157.26761254786746,1.07,2.5,22.4,4.2,1.7,363.405334491701,115.49303462861238,45.5,0.5573671629849343,64.0,-0.1,-0.9,1.4,46.2,0.5487848583494882,65.1,-0.0011877246963641261,-0.8,58842.832,154.06123,42901.44,112.32378,1034.0
275.0,91.5,90.65523645,1.102382598,4.7886261039999996,5.495473106,278.80508419999995,282.9141541,4.109069824,55.19004125,14.68249547,40.49281059,0.559707463,275.0,94.5,87.2261698,1.255858612,3.36934894,3.8678301989999997,278.0686951,281.9757385,3.907043457,52.69918344,37.08272783,16.0,0.546358537,550.0,24.44882361643746,265.04373169999997,325.37626789999996,72.36049066,0.8590428929999999,4.2,264.9113684,58.78720551,4.0,190.0,70.0,41.71951276,283.986969,79.0,7.997730612000001,36.67994701,41.54617707,67.66221619,8866.54251,8885.445078,48.72128143,111.29663159999998,111.8114909,72.94443789,35.34865902,35.55853255,32.34618837,18016.69464,404.71744160000003,40.86533697,1.385534401,1.29,65.07415484,65.0,59.95758787,43.07954105,43.10351876,29155.102880000002,29160.0,43.09440855,50.0,1.3299999999999998,45.00610027,50.0,34.58953809,77.93499756,73.99999999999997,79.23747239689608,74.22986013846239,322.4549223437136,58.807605761342714,263.87307036521185,92.13000682436697,6321.818489899534,6320.124195815406,30.855753558475424,0.8799999999999999,51.581516517796466,263.15284092682606,284.2818621183084,55.28426566926927,60.214185431456926,0.7228420482941729,2.5509388241233095,327.848315774751,300.0053861752034,299.9999999999999,41.46588177107797,57.99999999999999,51.340086948980456,57.79499830146008,265.49999999999994,314.565955519901,316.03268338429,25.023831416701416,147.1482966383017,66.348957806078,21.326050276644846,81.51567289141401,79.99999999999999,17.366796519319628,270.1243740857748,269.99999999999994,34.766777728724,101.92489325586553,101.99999999999999,45.41899754216196,4.542097834030849,4.54183878061467,43.23061381364405,63.188400340113766,178.83809993975635,32.753659011829185,173.3452415303439,19.841448713210287,19.999999999999996,53.78432115387545,11.422649203044681,130.02736798072257,276.5286132363753,276.49999999999994,54.87728297510819,39.99999999999999,67.34639670958799,112.75795334044754,156.91401259001765,1.1,2.1491686949079445,18.899170514822803,3.189666407160619,1.5468227811562525,274.3991679493393,115.8115042678443,51.9,0.5569358701263626,66.2,0.1,-1.4,1.6220820111598153,52.3,0.5505877459074072,66.9,0.1,-1.4,57447.535,150.4081,43190.676,113.08103999999999,1100.0
275.0,88.8,91.00990651,1.1580477820000001,4.118583745,3.907328586,278.69345089999996,282.3778992,3.6844482419999998,54.64466283,14.38544421,40.24419033,0.5559500789999999,275.0,90.5,89.44611379,1.26080269,3.329190282,5.111214835,278.0017395,281.5736389,3.5718994139999998,54.40206114,37.81571307,17.0,0.550222577,550.0,24.45988979263519,264.51058959999995,325.8189843,74.544252,0.859205181,4.2,265.3375363,58.19754585,4.0,190.0,75.0,40.6292465,283.986969,77.0,8.001032962,35.4236213,36.67124019,62.7910614,7884.899701,7868.462661,43.54669958,103.8355565,103.2274887,72.96991043,31.81760625,31.48997699,31.05525559,15964.98871,365.2043445,40.80019234,1.387692451,1.29,65.03717395,65.0,53.43698339,43.95955332,43.95625204,28913.5053,28908.0,43.9531388,50.0,1.3300000000000003,47.97483129,50.0,22.85096979,76.69876099,74.00000000000001,78.81836164533169,74.4483677849086,321.90603122486283,57.4870075015125,263.57787431501123,91.9721382594282,6302.996072875861,6297.715978351072,30.95372571548984,0.8800000000000001,51.09678437957241,262.8395301862902,284.17777631906375,55.27522583644007,60.41331555250418,0.6770094898149374,2.519627252005654,328.3559879894666,299.9950856418069,300.00000000000006,41.263231707001815,58.00000000000001,51.08349018417342,57.74687783652351,265.50000000000006,313.7294112954011,314.9283265402526,28.8330590883944,126.42383964204541,66.39088450956396,21.25676147078269,81.65555892641235,80.00000000000001,34.91269850810589,270.0909831322986,270.0,32.00207084304746,102.13535934706266,102.00000000000001,43.17138675499328,4.316132082900204,4.31707529658422,39.37486501395815,62.60612577580306,177.49985303343283,33.24788358366787,172.25041151070192,20.132846199201456,20.000000000000004,54.497616414636944,12.321807119183045,130.02688550983476,276.50095179717624,276.50000000000006,52.21518094607344,40.00000000000001,60.29253761210002,112.28380593862144,157.25014652189205,1.11,1.977828510776192,18.08070954379302,2.447604608150536,1.8488198972433498,274.4015165661696,115.0072821767573,43.6,0.5572730124806087,64.0,0.03055928730852162,-1.2,1.7025007351220625,43.1,0.5489143856626223,67.2,0.1,-1.3,58818.515999999996,153.99757,43169.992,113.026886,1027.0
275.0,86.5,93.00609234,1.17934578,4.964529109,4.001475329,279.00595089999996,282.5566101,3.55065918,54.94783584,14.445538,40.49825279,0.560589061,275.0,86.5,92.8085039,1.394719204,3.8342428089999996,6.206843515,278.2695007,281.79702760000004,3.527526855,55.83035218,38.98331199,17.0,0.558189722,550.0,19.327104287470696,264.466095,325.157784,73.86709551,0.8610950390000001,4.2,265.5140523,58.26889964,4.0,190.0,75.0,39.71317245,283.9646912,75.5,7.9827462360000006,34.85450797,37.21723348,61.31861115,8835.465781,48.59177036,116.1207895,115.17363780000001,76.93585781,35.49131361,35.42116708,33.19620969,1.389728088,17901.89438,405.3208526,44.32020867,65.0,1.29,65.31904005,43.15229648,59.46422333,43.15612508,28976.245389999996,28980.0,43.16789041,43.49419911,50.0,1.3299999999999998,50.0,41.80406069,77.13873291,70.96383667,74.0,66.43807082883033,73.3828524817139,312.42401396225205,52.58339784922883,261.869486101469,89.26143200196357,4302.211610300444,4339.903505914602,22.724712192084947,0.8319437052039366,42.59583453556274,261.68499918346754,277.73576020254814,55.348048071811476,59.86226294083138,0.4328410369153729,2.3239377218240946,326.45225736729446,297.53185613435556,297.1973851872041,36.44767352695313,57.999999999999986,40.68754422339103,58.26529898430029,264.8992851481891,229.37776650187166,230.91471835376086,15.645370318882136,141.0916971800513,66.38246828370943,21.7865877638604,78.7642893824223,79.99999999999999,35.78123863020697,270.5273892019498,269.99999999999994,37.995987374393295,101.36589659884318,101.99999999999999,39.59482450450873,4.010743465660062,3.959643507601189,35.09872685277387,61.508207958164,181.33307715191975,40.54334191689193,141.93764254490466,14.566407878856515,19.999999999999996,68.42571347676497,6.3047177486885975,122.62365747189511,277.28852419077174,276.49999999999994,57.09063460968849,39.99999999999999,59.780169627975845,178.6863089822791,246.54601757896845,1.06,1.9989091007017834,18.178258507411336,2.5457039630001597,1.8022254253497378,274.4007758418226,115.79079266975832,46.0,0.5569705511716011,66.1,-0.1,-1.1,1.6939691563846078,45.9,0.5500378190620813,67.1,-0.1,-1.2904826987493754,58389.93,152.87546,43327.64,113.439644,1052.0
275.0,89.0,91.74806369,1.160538737,5.162391666,3.8260948439999996,278.9389954,282.4895935,3.550598145,53.11477608,14.48508121,38.61165317,0.556357921,275.0,86.8,92.32513415,1.318218032,5.056229319,4.731186642,278.2472229,282.0204163,3.773193359,54.10986561,38.53333519,16.0,0.556129733,550.0,19.352906391881564,264.6216431,325.1699205,73.97332486,0.8629198020000001,4.2,265.42145719999996,58.12615627,4.0,190.0,75.0,39.39732641,284.00936889999997,77.3,7.983456155,35.69023061,42.345801,64.86408997,7961.5337420000005,43.76815984,104.64082619999999,104.7792525,70.39552174,31.95933577,31.92099494,27.90226884,1.387547836,16159.88159,372.04134869999996,44.26347289,65.0,1.29,64.5897966,41.77271835,53.93407497,41.7798211,29044.56842,29052.0,41.79434667,48.03726456,50.0,1.3300000000000005,50.0,18.9686533,81.62542725,70.96383667,74.00000000000001,66.42254969571229,73.38381267157477,312.407487118696,52.57797628839207,261.8634487184017,89.25669092500183,4294.785673318121,4332.767799127547,22.68621350706172,0.8317994452662375,42.55704195656179,261.6790277416832,277.7038216356339,55.34812734352223,59.861322340426085,0.43148070386649684,2.3225518878256506,326.44966737163463,297.53144834694325,297.1950412077995,36.43964453243475,57.99999999999999,40.69150865692674,58.26827270346072,264.8980565270653,229.12799298600865,230.6672042430882,15.62942031175999,140.9949434576468,66.38248384503504,21.786873685230503,78.76021916989343,80.00000000000001,35.814094315757416,270.52803264226293,270.00000000000006,38.007243389971755,101.3642144710887,102.00000000000001,39.58563724960939,4.009656958719313,3.958725413453495,35.08327717645037,61.5045837119158,181.33687316505265,40.54938944379301,141.91196974952084,14.52863882532817,20.000000000000004,68.53357615239469,6.295619938617015,122.6479985002206,277.29134974363933,276.5,57.10424073763546,40.00000000000001,59.818832493028175,178.61001654283265,246.41731367312096,1.09,2.1043661972361414,18.81315689580678,3.0057639598413015,1.599591741529791,330.90975377921615,109.6,50.0,0.5571083823457643,64.8,0.1,-1.5,1.6432772200042813,50.6,0.5498043633392197,66.0,0.1,-1.2,58456.957,153.05095,42919.773,112.37177,1087.0
275.0,88.0,91.6166975,1.159933721,5.126759918,4.500608195,278.9612732,282.75778199999996,3.7965087889999998,53.48656414,15.01932389,38.47089536,0.562146308,275.0,89.5,92.54320607,1.256433431,4.9138993189999995,5.555575307000001,278.29177860000004,282.0874329,3.795654297,55.68960156,39.81442208,16.0,0.558704821,550.0,19.252756396405914,264.6660767,325.2172164,74.66711802,0.8579063290000001,4.2,265.622144,57.94327996,4.0,190.0,70.0,39.81958932,284.00936889999997,77.2,8.029632902000001,35.62024388,42.28039604,69.0012207,8632.335571,47.09980752,113.4628413,112.83424009999999,73.77042946,34.09091418,34.52545812,28.92634652,1.384321938,17502.76794,403.3683477,38.36001771,65.0,1.29,64.36330844,42.80224821,58.52580529,42.81791557,29091.38951,29088.0,42.79210514,47.95054285,50.0,1.33,50.0,11.40604182,86.01324463,70.96383667,74.0,65.83857024503659,73.34980131634524,312.4301536659002,53.62207651298982,262.3068132580359,89.26352966949078,4208.952734919745,4245.738838619866,22.39189782760606,0.8260505725693386,42.52909960711797,262.03681627749415,278.11263278908876,55.359057998129956,59.002008375046074,0.5480549697030045,2.3734069531501336,326.6882124560944,296.9152891327864,296.5988901534977,35.65432105542344,58.0,41.78064631622922,58.61933883411594,264.800281957888,222.4183536725636,226.02420078082565,15.005235248782375,154.26420016300779,66.379819268405,21.839413634157168,79.27773325618179,79.99999999999999,34.01360914183864,270.31774703790796,270.0,39.19171177330196,101.48475205988065,102.0,39.80604588107615,4.036018107740054,3.980700156218869,35.835051732723244,62.61064033646298,181.842298218585,43.652466630352045,131.78009629346806,14.552325730281739,19.999999999999996,67.56453190987237,3.798016684354219,120.51441726196987,277.2814959378565,276.5,58.63864398435783,39.99999999999999,59.61674684301821,178.15882672142843,247.0655076751487,1.0914209341534955,1.9989870945929065,19.06787792622751,2.586595987325945,1.6917778531009156,284.80101085116144,115.84970616374012,47.23173356228429,0.5569402063235345,65.9,0.049002521214480045,-1.2,1.6876251173483114,47.09293927662113,0.5507221386205303,66.3,-0.01786821343358738,-1.1,58896.617,154.20206000000002,42793.098,112.04011000000001,1076.0
275.0,90.0,90.85561431,1.140203149,4.841277342,3.9565409239999996,279.0282288,282.4672546,3.439025879,51.70965736,13.98826442,37.72928581,0.55684461,275.0,91.0,91.71516448,1.322499835,4.525297514,4.7848070080000005,278.381012,282.26620479999997,3.885192871,54.81571851,38.89753244,16.0,0.556114588,550.0,19.264765098847757,264.26620479999997,325.0599842,73.75163562,0.8591388640000001,4.2,265.6674992,57.91952432,4.2,190.0,70.0,39.88634214,284.03170780000005,77.2,8.002180785,35.93065911,51.98925526,70.01101685,8678.481356,47.17189112,114.04963459999999,114.1568858,72.64585853,33.97496532,34.78938767,30.11968885,1.383821259,17587.5309,403.04662169999995,36.85160629,65.0,1.29,64.31698282,42.84935779,58.99956795,42.85600912,29269.042510000003,29268.0,42.84338479,48.25304346,50.0,1.3299999999999998,50.0,26.66045584,77.91400146,70.96383667,73.99999999999999,66.02697130832611,73.34516915985654,312.27986286616624,54.01926130273761,261.9322661180041,89.22057625200125,4216.065296682736,4256.777373303137,22.455231578178896,0.8260447861882377,42.60324166938299,261.7069067598795,277.84367320275135,55.35995695531051,59.57828348278234,0.5037691642444533,2.3574139860640075,326.7707590458173,296.9663032018375,296.60028526082266,35.92818355565456,58.00000000000001,40.50881034672445,58.355138034836806,264.8003402771175,224.40140457770954,226.61658797636707,15.08061023541824,155.82482900421988,66.37675965580743,21.865728725858357,79.31786819338318,80.0,34.07772245609149,270.60912701985234,270.0,38.69321353271404,101.53575963774307,102.0,40.12051536723379,4.065344721463941,4.012126992006793,35.885407485308775,60.460230331941226,181.93751275081445,43.599263609460124,141.74269891975473,14.598968822581407,20.0,67.90824851534546,5.907371909408759,120.57346635805762,277.2810430716376,276.5,59.02768500405676,40.0,60.39246511447427,178.5358624843823,247.31041635478297,1.11,2.001277247530656,18.768849574288097,2.5821782862268616,1.729389280898822,274.40067333924014,115.86528624770645,43.66330158120436,0.557294642688869,64.3,0.07907508721278564,-1.3,1.6885793044620636,43.38129632361182,0.5488939213092011,65.9,0.14831425091876674,-1.1,58317.164000000004,152.68493999999998,42767.187999999995,111.972275,1146.0
275.0,89.0,90.71917764,1.139542841,4.409283155,4.6151406260000005,279.1621399,282.400238,3.238098145,51.57075033,13.98464839,37.59792777,0.55570183,275.0,93.5,87.00354378,1.1620841370000001,3.611571632,5.870246589,278.5818787,281.79702760000004,3.2151489260000004,52.60292145,37.1384533,15.0,0.550974767,550.0,19.2636601548516,264.3106079,324.3606026,74.75848575,0.8593801390000001,4.2,265.8926672,57.28605057,4.1,190.0,70.0,39.19893986,283.9423523,77.0,7.507400867,35.48755968,41.28177173,67.4931488,8857.068687,48.59782108,115.9764807,116.390093,73.78320797,35.21119829999999,35.43447076,31.49660872,1.386290779,17985.992430000002,413.6760943,40.823795600000004,65.0,1.29,64.82631181,42.80740045,60.0,42.81436685,29344.67069,29340.0,42.80254968,48.56668918,50.0,1.33,50.0,17.65559733,73.599823,70.96383667,73.99999999999999,65.83068768869852,73.34796726035995,312.42876913617425,53.715364434892585,262.3088187375394,89.26312906891069,4206.752718904686,4243.595733411231,22.38136440573526,0.8260618108456393,42.51741414646884,262.0413885350817,278.10914836063046,55.359077146759844,59.00021969250639,0.5479904226356516,2.3732743456849223,326.6864135615328,296.91719944401706,296.6003081804742,35.64327215192126,57.999999999999986,40.6959707499912,58.61965795083862,264.8004635189313,222.3445153857995,225.94724138090308,14.990225598563962,154.215592397307,66.37983775751114,21.839336136892936,79.27111454607453,79.99999999999999,34.000013208736014,270.3183282109213,270.0,39.1936443669865,101.48395786018281,101.99999999999999,39.795749168455316,4.035225860238608,3.979670634606115,35.81754527044552,62.611107682404274,181.8430860571533,43.63985515878624,131.7315569876571,14.555511598129657,19.999999999999996,67.54119701688951,3.7921421347448523,120.54197426207914,277.28358521513553,276.49999999999994,58.49241902916014,39.99999999999999,59.595070055585495,178.3657839595096,247.34478636125212,1.12,1.9835590184267327,19.064561854059082,2.523410970355096,1.7145478803478786,274.4017613050511,115.87083420920776,47.44008112134034,0.5569297987721828,66.0,0.1,-1.3,1.694446751531579,47.023538235329056,0.5507966673833339,66.1,0.1,-1.4,58954.765999999996,154.3543,43052.055,112.71811000000001,1142.0
275.0,89.0,89.38982242,1.140176762,4.986378188,3.669418841,278.7157898,282.22146610000004,3.50567627,51.01716875,14.27075895,36.76948788,0.554446708,275.0,91.0,86.76853247,1.1155717090000001,3.9852059680000003,5.137833756,277.95712280000004,281.21627810000007,3.259155273,51.96802989,36.85810917,15.0,0.547570921,550.0,24.386253584804702,263.62213130000004,324.32078939999997,73.52893381,0.8602823390000001,4.2,265.4436878,59.03848765,4.0,190.0,70.0,41.11751219,284.03170780000005,76.2,8.003621247,35.53198235,38.53745354,67.63551331,8428.591757,8433.232481000001,45.88255413,109.5339295,109.49934979999999,73.57691586,33.21624214,32.67286683,29.59572315,16549.66621,383.0088108,39.92598487,1.381952515,1.33,65.60907091,65.0,55.06192932,43.82693573,43.83132844,29341.49061,29340.0,43.82874839,50.0,1.33,51.62398521,50.0,23.21966138,72.05142212,74.0,79.13168693970096,74.22891528353918,322.13979545380766,57.79586245803384,263.6946919917886,92.03949998699518,6323.443190902781,6318.784570689663,30.95205894982721,0.88,51.40459362503508,262.9636195309496,284.24549655240736,55.279784418432456,60.19683699820758,0.652915999372356,2.5149221089026725,328.38491009785423,299.9874975809839,299.99999999999994,41.211281616915926,58.0,51.03425887687941,57.75931572568209,265.5,314.7396515653132,315.976723869093,27.020945064525247,135.23321117141197,66.38011685571124,21.320868668795764,82.07083082499516,80.0,31.337487360037017,270.0613825431041,270.0,32.923354252221166,102.08747791592081,102.0,44.31163320536658,4.430286365032821,4.431061964762971,40.919106687725424,62.76734912495088,177.99888212140104,32.642254385126954,172.72781196163805,20.04077623878653,20.0,54.279624044171825,11.888044612890678,130.0243196689317,276.5194761573875,276.5,54.25144350446248,40.0,63.81672286755704,112.56292607646778,156.9102255442271,1.18,1.8858814071193513,20.225567421846733,2.1739645937735017,1.686539309546961,274.4004107862931,115.60669320798947,47.789484467983016,0.5569504076549114,66.3,0.0757452116519084,-1.5,1.7292345984936273,44.038645112719934,0.5506461614135518,67.4,0.1,-1.1,58177.07,152.31815,43489.85,113.86433999999998,1031.0
275.0,89.0,89.21742271,1.142573691,4.528610056000001,4.723095688,278.69345089999996,281.9757385,3.282287598,50.72390531,13.87130024,36.82370454,0.552574656,275.0,90.0,87.53879096,1.124731615,3.595502787,5.179302252,277.95712280000004,281.26095580000003,3.3038330080000002,53.21308339,37.40635163,16.0,0.55098057,550.0,24.371800943632422,263.9996643,324.9598861,74.06195547,0.859945684,4.2,265.4943255,58.01812569,4.0,190.0,70.0,41.4518156,283.9423523,76.5,8.010789518,35.64666346,37.11598985,68.05367279,8282.031392,8283.412911,45.20668463,108.00394399999999,107.5540524,73.40824106,32.81610016,32.23162101,29.88021818,16348.10028,376.61745010000004,38.712163700000005,1.381919136,1.33,65.54484520000001,65.0,54.5648998,44.2776211,44.27472144,29358.99904,29340.0,44.23604613,50.0,1.33,44.62556957,50.0,30.40681158,83.13635254,74.00000000000001,79.10904444195106,74.23869307810433,322.11115869488594,57.70538237987446,263.68373299722373,92.03128266616719,6322.291901810072,6317.461896564693,30.956471926323676,0.88,51.38223937882616,262.9533880788035,284.2452594695806,55.279222881255016,60.202279210157585,0.6487413430156905,2.5129634875313562,328.4167228134643,299.9857170843726,300.00000000000006,41.190678410584226,58.0,50.942676774662225,57.76283982103822,265.5,314.6902413290005,315.9115961075049,27.246710630153487,134.36290445700197,66.38177171117998,21.315398256733825,82.11534064362844,80.00000000000001,32.3597396439886,270.0559601723911,270.00000000000006,32.79161382629851,102.09857548346363,102.0,44.19342045733431,4.418382545107967,4.419244056725051,40.75000463928604,62.76115856616109,177.94268403149937,32.67812506603684,172.6844963779068,20.056194303060625,20.000000000000004,54.30216853828411,11.929351373551007,130.025823329623,276.5180360552584,276.5,54.074874788482255,40.00000000000001,63.42812471807066,112.54727689044539,156.92524119397535,1.14,2.2,26.6,2.7,1.4,363.24498725007896,114.82789749755447,42.0,0.5572428349504058,64.0,0.2,-1.3,1.4,41.7,0.5491624265969036,65.7,0.2,-1.4,58512.94,153.19753,43453.934,113.7703,1006.0
275.0,89.5,90.03221244,1.15072051,4.81961459,3.805003792,278.8273621,282.3108826,3.4835205080000002,51.95125404,14.39666699,37.53819479,0.560007267,275.0,90.0,89.78248037,1.097725362,3.1612241610000003,5.3564734000000005,278.0909729,281.6183167,3.52734375,56.43719401,39.54444724,17.0,0.55868345,550.0,24.251812392404634,264.1773682,324.5655608,72.50192069,0.8577395640000001,4.2,265.4477111,57.77884876,4.0,190.0,75.0,42.11015329,283.9423523,74.8,8.002795481,35.73469564,43.49086195,67.72003174,8356.556984,8438.616548,45.73848822,108.5971288,109.569258,75.49430724,33.04731356,32.65375932,29.82631641,16601.05934,386.5542871,37.60830589,1.3817522430000002,1.33,65.47932753,65.0,54.84606052,44.40974288,44.42875068,29348.336069999998,29340.0,44.39308331,50.0,1.33,46.04175659,50.0,32.17491649,83.703125,74.0,79.14740293358882,74.216888460027,322.1446147765221,57.81878438338196,263.7001485203331,92.04086575934983,6324.345925821926,6319.697071794748,30.951434284991162,0.8799999999999999,51.42011885941321,262.9775910040767,284.2419246025595,55.27922487038605,60.21911465030909,0.6562869939109139,2.5167176433933007,328.37765013290084,299.9879419411777,300.0,41.22480954056528,57.99999999999999,51.0056191096547,57.76421343198222,265.5,314.7708103240451,316.02038328017494,26.890100356239802,135.78154747104207,66.37833023735632,21.326032442922763,82.02665210506414,80.0,31.045417179851565,270.0647016478569,270.0,32.989361748612744,102.07271726468001,102.0,44.383606477278796,4.437585594771855,4.438265286587982,41.03579000950777,62.79971415365056,178.0420358774026,32.636832592371825,172.7608193764914,20.047374417915886,20.0,54.19492999303214,11.857995432756201,130.02273592248056,276.52004179029035,276.5,54.396747917247666,40.0,64.103466640172,112.55406656733808,156.89165566277146,1.13,1.997646222751177,18.168351356325818,2.5324038740874064,1.8106456586977473,274.39932739199566,115.33697043329258,45.6,0.5570318839085089,65.8,-0.014902375710039321,-1.1,1.6930811403179218,45.9,0.5504701411662507,66.5,0.1,-1.1,57535.35,150.63801999999998,43417.29,113.674355,1070.0
